,type,id,geometry,properties,centroid,pixel_coord
355,Feature,8866e0910bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.17587157199125, 4.603907361786123], [-74.17989256931173, 4.601223810245566], [-74.17937598690912, 4.596369692251123], [-74.17483830366854, 4.594199266915667], [-74.17081738271531, 4.596883006268755], [-74.17133406862644, 4.601736983135558]]]}",{'value': 0},"[4.599053414365761, -74.17535494493416]","[69, 53]"
356,Feature,8866e429b3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.13228635412213, 4.679756067584604], [-74.13630496072875, 4.677075898415494], [-74.13578797096409, 4.672225634237287], [-74.13125227130257, 4.670055680663581], [-74.12723374155814, 4.6727360380056675], [-74.12775083460417, 4.677586160739298]]]}",{'value': 0},"[4.674905974525895, -74.1317693198161]","[60, 58]"
357,Feature,8866e42d59fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0160717973381, 4.679359218221069], [-74.02008657809586, 4.6766806466195], [-74.01956817567634, 4.671831999139774], [-74.01503488968353, 4.669662066002555], [-74.0110201872024, 4.672340826179991], [-74.01153869242853, 4.67718933090967]]]}",{'value': 0},"[4.674510742354796, -74.01555335062193]","[60, 71]"
358,Feature,8866e428bbfffff,"{'type': 'Polygon', 'coordinates': [[[-74.06892076149853, 4.690851939419572], [-74.07293714255809, 4.6881730567531035], [-74.07241940036431, 4.683324156814866], [-74.06788517408654, 4.681154281664487], [-74.06386887065531, 4.683833352754704], [-74.06438671586454, 4.688682110562404]]]}",{'value': 0},"[4.686003210923609, -74.06840297489975]","[59, 65]"
359,Feature,8866e42f27fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03977454690539, 4.699904533915738], [-74.0437898510948, 4.697226390267525], [-74.04327176982741, 4.692378289333881], [-74.03873828147147, 4.690208474475684], [-74.03472305526054, 4.692886806673479], [-74.03524123941816, 4.697734765170764]]]}",{'value': 0},"[4.6950566045909765, -74.03925642129713]","[58, 68]"
360,Feature,8866e09351fffff,"{'type': 'Polygon', 'coordinates': [[[-74.13928982859784, 4.664694503881513], [-74.1433088560903, 4.662013684518175], [-74.14279192702224, 4.657162676765241], [-74.13825586713313, 4.654992629766957], [-74.13423691642492, 4.6576736372377106], [-74.13475394881266, 4.662524503590144]]]}",{'value': 0},"[4.65984366714715, -74.13877285496943]","[62, 57]"
361,Feature,8866e09063fffff,"{'type': 'Polygon', 'coordinates': [[[-74.13813892600632, 4.613494585855409], [-74.14215856506422, 4.610811903605837], [-74.14164153846963, 4.605958721445046], [-74.13710476945994, 4.603788363055506], [-74.13308520722507, 4.606471233275829], [-74.13360233716799, 4.6113242739057645]]]}",{'value': 0},"[4.608641574476181, -74.13762185483938]","[68, 57]"
362,Feature,8866e429e3fffff,"{'type': 'Polygon', 'coordinates': [[[-74.14899413827908, 4.715361511882179], [-74.15301284138218, 4.712682420825687], [-74.1524961131314, 4.707833452577221], [-74.1479605784424, 4.705663716550732], [-74.14394195198065, 4.708342995818808], [-74.14445878355758, 4.713191822892597]]]}",{'value': 0},"[4.710512714849137, -74.14847736546182]","[56, 56]"
363,Feature,8866e42989fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1318870675359, 4.716379908048556], [-74.13590519649813, 4.713701091605946], [-74.13538826163017, 4.7088524058017684], [-74.13085309453533, 4.706682677795497], [-74.12683504242244, 4.709361682512099], [-74.12735208054619, 4.714210226951785]]]}",{'value': 0},"[4.711531393537694, -74.13137008813777]","[56, 58]"
364,Feature,8866e090a1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.10976481233655, 4.549247194822136], [-74.11378433380725, 4.546562548708975], [-74.11326685696304, 4.541707025784158], [-74.10872975536478, 4.539536290960488], [-74.10471031109427, 4.542221124965032], [-74.1052278912129, 4.5470765058927265]]]}",{'value': 0},"[4.544391842495608, -74.10924729096166]","[75, 60]"
365,Feature,8866e0908bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.08059713860536, 4.558326907862947], [-74.08461558469139, 4.555642994373742], [-74.08409776787835, 4.550788267658233], [-74.07956140182097, 4.548617596727734], [-74.07554303328601, 4.551301698235184], [-74.07606095324837, 4.556156282645755]]]}",{'value': 0},"[4.553472351914022, -74.08007927732564]","[74, 64]"
366,Feature,8866e09157fffff,"{'type': 'Polygon', 'coordinates': [[[-74.16731335801518, 4.604420398521969], [-74.17133406862644, 4.601736983135558], [-74.17081738271531, 4.596883006268755], [-74.16627988271085, 4.59471258600207], [-74.16225924857122, 4.597396189232329], [-74.16277603795555, 4.602250024876215]]]}",{'value': 0},"[4.599566592268454, -74.16679662746787]","[69, 54]"
367,Feature,8866e09735fffff,"{'type': 'Polygon', 'coordinates': [[[-74.03977375650516, 4.538790881033575], [-74.04379110280718, 4.536106812339791], [-74.0432727580644, 4.5312518310763386], [-74.03873696401553, 4.529081061306786], [-74.03471969577129, 4.5317653181062205], [-74.03523814350916, 4.536620156560464]]]}",{'value': 0},"[4.5339360706187275, -74.03925536737631]","[76, 68]"
368,Feature,8866e4282bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.12293605544079, 4.7534992034279675], [-74.12695341963013, 4.7508218788797345], [-74.12643643641718, 4.745974915898065], [-74.12190198581084, 4.743805418834305], [-74.1178846985618, 4.746482931788039], [-74.11840178496988, 4.7513297533908405]]]}",{'value': 0},"[4.748652411951662, -74.12241902772683]","[52, 59]"
369,Feature,8866e428e1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09417919362033, 4.725940786839467], [-74.09819596184832, 4.723262846314305], [-74.09767858391876, 4.718415099207308], [-74.09314433465653, 4.716245434381868], [-74.08912764373241, 4.718923563338209], [-74.08964512475768, 4.723771168679641]]]}",{'value': 0},"[4.721093211231534, -74.09366177124247]","[55, 62]"
370,Feature,8866e42d5dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.02461986956888, 4.6788505389266355], [-74.02863493962832, 4.676171829634364], [-74.02811664005077, 4.67132303949924], [-74.02358316756278, 4.669153101302672], [-74.01956817567634, 4.671831999139774], [-74.02008657809586, 4.6766806466195]]]}",{'value': 0},"[4.674001920366199, -74.02410152567643]","[60, 70]"
371,Feature,8866e429c5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1419909106101, 4.730415536056496], [-74.14600919307617, 4.727737096166075], [-74.14549240410486, 4.722888873124308], [-74.14095722937077, 4.720719231182306], [-74.13693902362422, 4.723397859349513], [-74.13745591588332, 4.728245941172733]]]}",{'value': 0},"[4.725567484330701, -74.14147407709129]","[55, 57]"
372,Feature,8866e42823fffff,"{'type': 'Polygon', 'coordinates': [[[-74.12643643641718, 4.745974915898065], [-74.1304540110117, 4.743297265268144], [-74.12993705810743, 4.738449929210639], [-74.12540242738544, 4.736280385130942], [-74.12138492969228, 4.738958224133877], [-74.12190198581084, 4.743805418834305]]]}",{'value': 0},"[4.741127751295803, -74.12591943900247]","[53, 58]"
373,Feature,8866e429d9fffff,"{'type': 'Polygon', 'coordinates': [[[-74.11128170977366, 4.724924016626042], [-74.1152990534693, 4.722245800881126], [-74.11478188183679, 4.717397770527293], [-74.11024726333358, 4.71522809748523], [-74.10622999673416, 4.717906501599068], [-74.10674727153281, 4.722754390376869]]]}",{'value': 0},"[4.7200761576935735, -74.11076449365669]","[55, 60]"
374,Feature,8866e42125fffff,"{'type': 'Polygon', 'coordinates': [[[-74.05570179746258, 4.808677165708258], [-74.05971624828533, 4.806002819353446], [-74.0591985382182, 4.8011591800943885], [-74.05466627443468, 4.798990029183851], [-74.05065190134331, 4.801664564325781], [-74.05116971429516, 4.8065080615819635]]]}",{'value': 0},"[4.803833698497553, -74.05518404305144]","[46, 66]"
375,Feature,8866e42a57fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06929842784854, 4.8151843977223425], [-74.07331324458715, 4.812510101551619], [-74.07279571021803, 4.80766655273635], [-74.06826325616521, 4.805497441918068], [-74.0642485169895, 4.8081719268460485], [-74.06476615429466, 4.813015333825874]]]}",{'value': 0},"[4.810341020927917, -74.06878084910852]","[45, 65]"
376,Feature,8866e42167fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04870903857642, 4.8237110317253515], [-74.05272306791727, 4.821037340379919], [-74.05220529758162, 4.816194449666772], [-74.04767339504986, 4.814025392335502], [-74.04365944351787, 4.816699272532344], [-74.04417731669992, 4.821542021199882]]]}",{'value': 0},"[4.818868313159921, -74.0481912239157]","[44, 67]"
377,Feature,8866e09307fffff,"{'type': 'Polygon', 'coordinates': [[[-74.16340648082831, 4.648607279512507], [-74.16742650302592, 4.6459255371422685], [-74.16690984151336, 4.641073503905182], [-74.16237305436562, 4.6389033541951905], [-74.15835310866589, 4.641585284544627], [-74.15886987360693, 4.646437176615654]]]}",{'value': 0},"[4.643755417114717, -74.16288977470009]","[64, 54]"
378,Feature,8866e092c1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06270638404385, 4.6326539599074], [-74.06672329797982, 4.629973021292238], [-74.0662053851816, 4.625121716286927], [-74.06167045541082, 4.6229514922228665], [-74.05765361920743, 4.625632619124158], [-74.05817163503337, 4.6304837817942515]]]}",{'value': 0},"[4.6278028260970885, -74.06218842683768]","[65, 66]"
379,Feature,8866e42de1fffff,"{'type': 'Polygon', 'coordinates': [[[-74.02345130385027, 4.627674913558403], [-74.02746698391786, 4.6249943351367335], [-74.02694858643508, 4.620143371459006], [-74.0224144060054, 4.617973128981434], [-74.01839880415031, 4.620653895811816], [-74.01891730450347, 4.625504716701955]]]}",{'value': 0},"[4.622824121219717, -74.02293286204082]","[66, 70]"
380,Feature,8866e09047fffff,"{'type': 'Polygon', 'coordinates': [[[-74.12608100464706, 4.621541710661387], [-74.1301001457685, 4.618859489421631], [-74.12958298548455, 4.614006819695334], [-74.12504658077637, 4.611836512847786], [-74.1210275166211, 4.614518922122521], [-74.12154478019892, 4.619371450200651]]]}",{'value': 0},"[4.616689211806437, -74.12556379981851]","[67, 59]"
381,Feature,8866e091cbfffff,"{'type': 'Polygon', 'coordinates': [[[-74.13853908042506, 4.576835430093434], [-74.14255919747973, 4.574151399426353], [-74.14204211597155, 4.56929664774348], [-74.13750481402582, 4.567126068328541], [-74.13348477380703, 4.569810286863479], [-74.13400195868911, 4.574664896936341]]]}",{'value': 0},"[4.571980849016491, -74.1380219543334]","[72, 57]"
382,Feature,8866e42115fffff,"{'type': 'Polygon', 'coordinates': [[[-74.01647009990978, 4.803684749863637], [-74.02048331764706, 4.801010769428069], [-74.01996512356118, 4.796167466939055], [-74.0154336090016, 4.7939982873298455], [-74.01142046947467, 4.7966724566752585], [-74.01193876628804, 4.801515616710906]]]}",{'value': 0},"[4.798841619566148, -74.01595186156118]","[46, 71]"
383,Feature,8866e09239fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09846916964989, 4.645164053891132], [-74.10248710341574, 4.642483080786167], [-74.10196964572702, 4.637631808073355], [-74.09743415109773, 4.635461650360774], [-74.09341629462301, 4.6381428116618535], [-74.09393385547753, 4.642993942470224]]]}",{'value': 0},"[4.640312952279465, -74.09795166748131]","[64, 62]"
384,Feature,8866e42831fffff,"{'type': 'Polygon', 'coordinates': [[[-74.112833272893, 4.739466385187751], [-74.11685048313677, 4.7367886838298405], [-74.1163333541187, 4.731941257590441], [-74.11179891168507, 4.729771674224594], [-74.10778177851148, 4.732449563985326], [-74.10829901069246, 4.737296848699892]]]}",{'value': 0},"[4.734619130431169, -74.11231609939131]","[54, 60]"
385,Feature,8866e42a19fffff,"{'type': 'Polygon', 'coordinates': [[[-74.0642485169895, 4.8081719268460485], [-74.06826325616521, 4.805497441918068], [-74.06774564901815, 4.800653660750552], [-74.06321319976627, 4.7984845064103006], [-74.0591985382182, 4.8011591800943885], [-74.05971624828533, 4.806002819353446]]]}",{'value': 0},"[4.803328317688277, -74.06373086548018]","[46, 65]"
386,Feature,8866e42817fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09573137550962, 4.740482305632459], [-74.09974801039459, 4.737804879727343], [-74.09923067508572, 4.732957736632358], [-74.09469660179042, 4.73078816114762], [-74.09068004418339, 4.733465775517812], [-74.09119748258479, 4.738312776898488]]]}",{'value': 0},"[4.735635334097956, -74.0952139957534]","[53, 62]"
387,Feature,8866e09343fffff,"{'type': 'Polygon', 'coordinates': [[[-74.15289784314001, 4.671204429054266], [-74.15691723435475, 4.668523660925725], [-74.15640048164028, 4.663672742335446], [-74.15186423433136, 4.66150273309699], [-74.14784491973177, 4.664183689303289], [-74.14836177581714, 4.669034466661077]]]}",{'value': 0},"[4.666353681454969, -74.15238104583841]","[61, 56]"
388,Feature,8866e090d7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.07204279567583, 4.558840059814968], [-74.07606095324837, 4.556156282645755], [-74.07554303328601, 4.551301698235184], [-74.0710068526281, 4.54913103338476], [-74.06698877271072, 4.5518149986033904], [-74.0675067957871, 4.556669440613906]]]}",{'value': 0},"[4.553985646210069, -74.07152483126498]","[74, 64]"
389,Feature,8866e42129fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04365944351787, 4.816699272532344], [-74.04767339504986, 4.814025392335502], [-74.04715555197828, 4.809182269309813], [-74.04262365453559, 4.807013168590444], [-74.03860978087744, 4.8096872376375766], [-74.03912772677921, 4.814530218544626]]]}",{'value': 0},"[4.8118563216432895, -74.04314155612997]","[45, 68]"
390,Feature,8866e42851fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09028573425911, 4.770066811064105], [-74.09430181466485, 4.767390552991396], [-74.09378446149765, 4.762544761097984], [-74.0892509248647, 4.7603753689744135], [-74.08523492178864, 4.763051815610788], [-74.08575237800699, 4.767897465797888]]]}",{'value': 0},"[4.765221190892497, -74.08976833666424]","[50, 62]"
391,Feature,8866e42d47fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04171744072056, 4.677832782145405], [-74.04573308892509, 4.675153797634482], [-74.04521499513737, 4.670304722472605], [-74.04068115022363, 4.668134774278549], [-74.0366655799848, 4.6708139472722205], [-74.03718377668508, 4.675662879968078]]]}",{'value': 0},"[4.672983878480637, -74.04119930258167]","[60, 68]"
392,Feature,8866e09301fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1599033608702, 4.656140359072089], [-74.1639231727508, 4.653458941330244], [-74.16340648082831, 4.648607279512507], [-74.15886987360693, 4.646437176615654], [-74.15485013826327, 4.649118782369583], [-74.15536693359508, 4.653970302999077]]]}",{'value': 0},"[4.651288868144248, -74.15938662434161]","[63, 55]"
393,Feature,8866e09057fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1074190441006, 4.608007981133524], [-74.11143774343901, 4.605325520363979], [-74.11092033395511, 4.600472534057229], [-74.10638412189729, 4.598302150400072], [-74.10236549975906, 4.6009847992322745], [-74.10288301246948, 4.605837643649821]]]}",{'value': 0},"[4.603155165714034, -74.1069015901075]","[68, 61]"
394,Feature,8866e09021fffff,"{'type': 'Polygon', 'coordinates': [[[-74.1451443918042, 4.598422161938552], [-74.14916445185503, 4.595738831118903], [-74.14864748600866, 4.59088490758517], [-74.14411035671566, 4.5887144563482805], [-74.14009037340975, 4.59139797507259], [-74.14060744264293, 4.596251757119943]]]}",{'value': 0},"[4.59356840908487, -74.14462738136649]","[69, 56]"
395,Feature,8866e42d27fffff,"{'type': 'Polygon', 'coordinates': [[[-74.06426017034443, 4.6472061603713986], [-74.06827695105767, 4.64452573546514], [-74.06775908091731, 4.63967503093969], [-74.06322432703013, 4.637504893595449], [-74.05920762402343, 4.640185506822391], [-74.05972559718845, 4.645036069063754]]]}",{'value': 0},"[4.642355627102893, -74.0637422557968]","[64, 65]"
396,Feature,8866e4298dfffff,"{'type': 'Polygon', 'coordinates': [[[-74.14044036744815, 4.715870776669359], [-74.14445878355758, 4.713191822892597], [-74.14394195198065, 4.708342995818808], [-74.13940660099433, 4.7061732637821985], [-74.13538826163017, 4.7088524058017684], [-74.13590519649813, 4.713701091605946]]]}",{'value': 0},"[4.71102212084996, -74.13992349132275]","[56, 57]"
397,Feature,8866e429b7fffff,"{'type': 'Polygon', 'coordinates': [[[-74.14084066424067, 4.679245809626964], [-74.14485955805367, 4.6765655034432205], [-74.1443426716055, 4.671715097915426], [-74.13980678801886, 4.669545139911769], [-74.13578797096409, 4.672225634237287], [-74.13630496072875, 4.677075898415494]]]}",{'value': 0},"[4.674395575179669, -74.14032373323295]","[60, 57]"
398,Feature,8866e092a5fffff,"{'type': 'Polygon', 'coordinates': [[[-74.09381113835417, 4.601496933236419], [-74.09782947244923, 4.598814420966224], [-74.09731188681093, 4.593961347778439], [-74.09277586389351, 4.5917909289089875], [-74.08875760716757, 4.594473629271245], [-74.08927529598105, 4.599326560401751]]]}",{'value': 0},"[4.596644030963364, -74.09329350823356]","[69, 62]"
399,Feature,8866e0921bfffff,"{'type': 'Polygon', 'coordinates': [[[-74.07281170975045, 4.646695831861651], [-74.07682877895667, 4.644015269823909], [-74.07631101187633, 4.639164423109234], [-74.07177607252083, 4.636994280612379], [-74.06775908091731, 4.63967503093969], [-74.06827695105767, 4.64452573546514]]]}",{'value': 0},"[4.6418451563650045, -74.07229389824465]","[64, 64]"
400,Feature,8866e42f25fffff,"{'type': 'Polygon', 'coordinates': [[[-74.04482597097996, 4.706921989592204], [-74.04884135308288, 4.704244034495093], [-74.04832334459797, 4.699396163655651], [-74.0437898510948, 4.697226390267525], [-74.03977454690539, 4.699904533915738], [-74.04029265829672, 4.704752262391834]]]}",{'value': 0},"[4.7020742903730035, -74.04430791814542]","[57, 68]"
