localidad,latitud,longitud
sumapaz,4.1116643,-74.333921
sumapaz,4.1114675,-74.3339707
sumapaz,4.1112785,-74.334024
sumapaz,4.1110964,-74.3340812
sumapaz,4.1109209,-74.3341423
sumapaz,4.1107514,-74.3342075
sumapaz,4.1105878,-74.3342769
sumapaz,4.1104859,-74.3343237
sumapaz,4.1103862,-74.3343722
sumapaz,4.1102876,-74.3344232
sumapaz,4.1101892,-74.3344769
sumapaz,4.1100905,-74.3345338
sumapaz,4.1099919,-74.3345936
sumapaz,4.1098933,-74.3346564
sumapaz,4.1097947,-74.3347222
sumapaz,4.1096959,-74.334791
sumapaz,4.1095969,-74.334863
sumapaz,4.1094975,-74.3349382
sumapaz,4.1093976,-74.3350167
sumapaz,4.1092971,-74.3350985
sumapaz,4.1091959,-74.3351839
sumapaz,4.1090937,-74.335273
sumapaz,4.1089904,-74.335366
sumapaz,4.1088228,-74.3355226
sumapaz,4.1086501,-74.3356909
sumapaz,4.1084706,-74.3358728
sumapaz,4.1082806,-74.3360718
sumapaz,4.1081161,-74.3362487
sumapaz,4.1079341,-74.3364481
sumapaz,4.1073326,-74.3371185
sumapaz,4.1071076,-74.3373669
sumapaz,4.1068836,-74.3376088
sumapaz,4.1066791,-74.3378233
sumapaz,4.1064636,-74.338041
sumapaz,4.1062575,-74.3382399
sumapaz,4.1061567,-74.3383334
sumapaz,4.1060573,-74.3384233
sumapaz,4.1059589,-74.3385096
sumapaz,4.1058613,-74.3385927
sumapaz,4.1057665,-74.338671
sumapaz,4.1056721,-74.3387463
sumapaz,4.1055782,-74.3388188
sumapaz,4.1054847,-74.3388885
sumapaz,4.1053186,-74.339006
sumapaz,4.1050658,-74.3391748
sumapaz,4.1048029,-74.3393423
sumapaz,4.1045312,-74.3395076
sumapaz,4.1042501,-74.3396712
sumapaz,4.1039588,-74.3398333
sumapaz,4.1037139,-74.3399645
sumapaz,4.1034612,-74.3400954
sumapaz,4.1032,-74.3402263
sumapaz,4.1029297,-74.3403576
sumapaz,4.1026495,-74.3404896
sumapaz,4.1023577,-74.3406232
sumapaz,4.1020523,-74.3407593
sumapaz,4.1017303,-74.3408992
sumapaz,4.1012788,-74.3410903
sumapaz,4.1007725,-74.3412992
sumapaz,4.1002916,-74.3414941
sumapaz,4.0991902,-74.3419368
sumapaz,4.098678,-74.3421452
sumapaz,4.0983191,-74.3422939
sumapaz,4.0975778,-74.3426059
sumapaz,4.0970193,-74.3428383
sumapaz,4.0964494,-74.343072
sumapaz,4.0959058,-74.3432911
sumapaz,4.09523,-74.3435574
sumapaz,4.0945814,-74.343806
sumapaz,4.0939594,-74.344037
sumapaz,4.0933347,-74.3442614
sumapaz,4.0928502,-74.3444297
sumapaz,4.092681,-74.3444885
sumapaz,4.0920117,-74.3447134
sumapaz,4.0913256,-74.3449365
sumapaz,4.0906212,-74.3451582
sumapaz,4.0899682,-74.3453577
sumapaz,4.089297,-74.3455571
sumapaz,4.0886056,-74.3457571
sumapaz,4.0881328,-74.3458903
sumapaz,4.087891,-74.3459584
sumapaz,4.0871557,-74.3461606
sumapaz,4.0866781,-74.3462879
sumapaz,4.0861534,-74.3464212
sumapaz,4.085158,-74.3466576
sumapaz,4.0846895,-74.3467626
sumapaz,4.0841965,-74.3468694
sumapaz,4.0836705,-74.3469801
sumapaz,4.0831777,-74.3470811
sumapaz,4.0826307,-74.347191
sumapaz,4.0806302,-74.3475853
sumapaz,4.0798102,-74.3477494
sumapaz,4.0789586,-74.3479254
sumapaz,4.0785685,-74.3480087
sumapaz,4.0781956,-74.3480903
sumapaz,4.077792,-74.3481811
sumapaz,4.0774033,-74.3482713
sumapaz,4.0770784,-74.3483491
sumapaz,4.0767383,-74.3484336
sumapaz,4.0764169,-74.3485159
sumapaz,4.0760602,-74.3486092
sumapaz,4.07481,-74.348943
sumapaz,4.074314,-74.3490736
sumapaz,4.0738044,-74.3492036
sumapaz,4.0733452,-74.3493154
sumapaz,4.0730949,-74.3493737
sumapaz,4.0728531,-74.3494279
sumapaz,4.0726185,-74.3494784
sumapaz,4.0723901,-74.3495253
sumapaz,4.0721445,-74.3495733
sumapaz,4.0718416,-74.34963
sumapaz,4.0712615,-74.3497331
sumapaz,4.0709296,-74.3497887
sumapaz,4.0705964,-74.3498422
sumapaz,4.070262,-74.3498935
sumapaz,4.0699265,-74.3499426
sumapaz,4.0695899,-74.3499895
sumapaz,4.0692522,-74.3500341
sumapaz,4.0689136,-74.3500766
sumapaz,4.068574,-74.3501168
sumapaz,4.0682335,-74.3501548
sumapaz,4.0678921,-74.3501905
sumapaz,4.0675499,-74.350224
sumapaz,4.0672069,-74.3502553
sumapaz,4.0668632,-74.3502843
sumapaz,4.0665189,-74.3503111
sumapaz,4.0661739,-74.3503355
sumapaz,4.0658284,-74.3503578
sumapaz,4.0653915,-74.3503826
sumapaz,4.0649611,-74.3504034
sumapaz,4.0647072,-74.3504117
sumapaz,4.0644402,-74.3504158
sumapaz,4.0641078,-74.3504155
sumapaz,4.0637405,-74.3504095
sumapaz,4.0633534,-74.3503989
sumapaz,4.062263,-74.3503632
sumapaz,4.0619257,-74.3503557
sumapaz,4.0616234,-74.3503524
sumapaz,4.0612748,-74.3503541
sumapaz,4.0609499,-74.3503624
sumapaz,4.0607941,-74.350369
sumapaz,4.0606422,-74.3503773
sumapaz,4.0604938,-74.3503873
sumapaz,4.0603486,-74.3503991
sumapaz,4.0594547,-74.350479
sumapaz,4.0591503,-74.3505085
sumapaz,4.0588753,-74.3505372
sumapaz,4.0586024,-74.3505683
sumapaz,4.0583458,-74.3506003
sumapaz,4.0581017,-74.3506338
sumapaz,4.0578683,-74.350669
sumapaz,4.0576322,-74.3507082
sumapaz,4.0574049,-74.3507497
sumapaz,4.0571855,-74.3507938
sumapaz,4.0569732,-74.3508405
sumapaz,4.0567673,-74.3508901
sumapaz,4.0565676,-74.3509426
sumapaz,4.0563737,-74.3509981
sumapaz,4.0561853,-74.3510567
sumapaz,4.0560566,-74.3510996
sumapaz,4.0559303,-74.3511441
sumapaz,4.0558064,-74.3511902
sumapaz,4.055685,-74.3512379
sumapaz,4.0555291,-74.3513022
sumapaz,4.0553731,-74.3513691
sumapaz,4.055218,-74.3514381
sumapaz,4.0550636,-74.3515093
sumapaz,4.054917,-74.3515792
sumapaz,4.0547715,-74.351651
sumapaz,4.0546272,-74.3517246
sumapaz,4.0544841,-74.3517999
sumapaz,4.0543425,-74.3518768
sumapaz,4.0542024,-74.3519553
sumapaz,4.054064,-74.3520353
sumapaz,4.0539273,-74.3521167
sumapaz,4.053795,-74.352198
sumapaz,4.0536646,-74.3522806
sumapaz,4.0535361,-74.3523644
sumapaz,4.0534097,-74.3524493
sumapaz,4.0532854,-74.3525354
sumapaz,4.0531632,-74.3526226
sumapaz,4.0530434,-74.3527108
sumapaz,4.0529258,-74.3528
sumapaz,4.0528107,-74.3528901
sumapaz,4.052698,-74.3529811
sumapaz,4.0525878,-74.353073
sumapaz,4.0524801,-74.3531656
sumapaz,4.0523749,-74.3532591
sumapaz,4.0522724,-74.3533533
sumapaz,4.0521726,-74.3534482
sumapaz,4.0520754,-74.3535437
sumapaz,4.0519496,-74.3536727
sumapaz,4.0518311,-74.3538003
sumapaz,4.0517455,-74.3538995
sumapaz,4.0516618,-74.3540043
sumapaz,4.0515725,-74.3541254
sumapaz,4.0514849,-74.3542539
sumapaz,4.0513987,-74.3543905
sumapaz,4.0513131,-74.3545361
sumapaz,4.051242,-74.3546649
sumapaz,4.0511704,-74.3548018
sumapaz,4.0510974,-74.3549481
sumapaz,4.0510218,-74.3551067
sumapaz,4.0508847,-74.3554087
sumapaz,4.0506445,-74.3559582
sumapaz,4.0505508,-74.3561693
sumapaz,4.0504537,-74.3563805
sumapaz,4.0503633,-74.3565681
sumapaz,4.0502601,-74.3567695
sumapaz,4.0501583,-74.3569538
sumapaz,4.0500563,-74.3571243
sumapaz,4.0500048,-74.3572049
sumapaz,4.0499528,-74.3572827
sumapaz,4.0498931,-74.3573678
sumapaz,4.0498326,-74.3574495
sumapaz,4.0497715,-74.3575276
sumapaz,4.049708,-74.3576045
sumapaz,4.0496254,-74.3577001
sumapaz,4.04954,-74.3577951
sumapaz,4.0494516,-74.3578896
sumapaz,4.0493603,-74.3579835
sumapaz,4.0492704,-74.3580727
sumapaz,4.0491777,-74.3581616
sumapaz,4.049082,-74.3582502
sumapaz,4.0489834,-74.3583385
sumapaz,4.0488817,-74.3584268
sumapaz,4.0487768,-74.358515
sumapaz,4.0486687,-74.3586034
sumapaz,4.048557,-74.3586919
sumapaz,4.0484422,-74.3587805
sumapaz,4.0483234,-74.3588696
sumapaz,4.0480734,-74.3590502
sumapaz,4.0478044,-74.3592356
sumapaz,4.0475112,-74.3594293
sumapaz,4.0472517,-74.3595952
sumapaz,4.0469599,-74.3597773
sumapaz,4.0459957,-74.3603654
sumapaz,4.0456473,-74.3605806
sumapaz,4.045312,-74.3607932
sumapaz,4.0450128,-74.3609899
sumapaz,4.0446798,-74.3612162
sumapaz,4.0443106,-74.3614736
sumapaz,4.0439428,-74.3617347
sumapaz,4.0429669,-74.3624332
sumapaz,4.0426755,-74.362639
sumapaz,4.0424127,-74.3628218
sumapaz,4.0421146,-74.3630252
sumapaz,4.0418346,-74.3632114
sumapaz,4.0415674,-74.3633839
sumapaz,4.0413102,-74.3635445
sumapaz,4.0411266,-74.3636556
sumapaz,4.0409468,-74.3637613
sumapaz,4.0407702,-74.363862
sumapaz,4.0405964,-74.3639578
sumapaz,4.040425,-74.3640489
sumapaz,4.0402559,-74.3641355
sumapaz,4.0400888,-74.3642178
sumapaz,4.0399235,-74.3642957
sumapaz,4.0397596,-74.3643695
sumapaz,4.0395971,-74.3644391
sumapaz,4.0394359,-74.3645047
sumapaz,4.0392759,-74.3645662
sumapaz,4.039117,-74.3646236
sumapaz,4.0389592,-74.3646771
sumapaz,4.0388025,-74.3647266
sumapaz,4.0386455,-74.3647724
sumapaz,4.0384974,-74.3648127
sumapaz,4.0383472,-74.3648508
sumapaz,4.0381949,-74.3648867
sumapaz,4.0380405,-74.3649204
sumapaz,4.0378839,-74.3649519
sumapaz,4.0377251,-74.3649812
sumapaz,4.0375771,-74.3650062
sumapaz,4.0375641,-74.3650084
sumapaz,4.0374008,-74.3650334
sumapaz,4.0372352,-74.3650563
sumapaz,4.0370673,-74.365077
sumapaz,4.0368969,-74.3650955
sumapaz,4.0367241,-74.365112
sumapaz,4.0365488,-74.3651263
sumapaz,4.0363709,-74.3651385
sumapaz,4.0361904,-74.3651485
sumapaz,4.0360071,-74.3651565
sumapaz,4.0358224,-74.3651623
sumapaz,4.0356348,-74.365166
sumapaz,4.0354443,-74.3651676
sumapaz,4.0352506,-74.3651672
sumapaz,4.0350536,-74.3651647
sumapaz,4.0348533,-74.3651602
sumapaz,4.0346493,-74.3651535
sumapaz,4.0344416,-74.3651448
sumapaz,4.0342304,-74.365134
sumapaz,4.0342105,-74.3651328
sumapaz,4.0340149,-74.3651211
sumapaz,4.0335692,-74.3650889
sumapaz,4.0331011,-74.3650481
sumapaz,4.0326037,-74.3649978
sumapaz,4.0321669,-74.364949
sumapaz,4.0316902,-74.3648917
sumapaz,4.0311163,-74.3648189
sumapaz,4.0305143,-74.3647393
sumapaz,4.0302794,-74.3647033
sumapaz,4.0300392,-74.3646615
sumapaz,4.0297929,-74.364614
sumapaz,4.0295396,-74.3645604
sumapaz,4.029265,-74.3644975
sumapaz,4.028979,-74.364427
sumapaz,4.0286785,-74.3643484
sumapaz,4.028358,-74.3642602
sumapaz,4.0280717,-74.3641783
sumapaz,4.0277537,-74.3640848
sumapaz,4.0266563,-74.3637534
sumapaz,4.0262276,-74.3636261
sumapaz,4.0257906,-74.3635012
sumapaz,4.0253965,-74.3633946
sumapaz,4.0251738,-74.3633376
sumapaz,4.0249589,-74.3632851
sumapaz,4.0247505,-74.3632369
sumapaz,4.0245476,-74.3631926
sumapaz,4.0243492,-74.3631522
sumapaz,4.0241549,-74.3631154
sumapaz,4.0239637,-74.3630822
sumapaz,4.0237783,-74.363053
sumapaz,4.0236023,-74.3630285
sumapaz,4.0234225,-74.3630066
sumapaz,4.0232383,-74.3629872
sumapaz,4.0230495,-74.3629704
sumapaz,4.0228557,-74.3629561
sumapaz,4.0226561,-74.3629441
sumapaz,4.0224499,-74.3629345
sumapaz,4.0222359,-74.3629273
sumapaz,4.0220381,-74.3629227
sumapaz,4.0218316,-74.3629199
sumapaz,4.0213824,-74.3629195
sumapaz,4.0209266,-74.3629246
sumapaz,4.0197009,-74.3629457
sumapaz,4.0193328,-74.3629483
sumapaz,4.0190029,-74.362947
sumapaz,4.0186269,-74.36294
sumapaz,4.0182769,-74.3629268
sumapaz,4.0181092,-74.3629178
sumapaz,4.0179459,-74.3629071
sumapaz,4.0177865,-74.3628947
sumapaz,4.0176306,-74.3628806
sumapaz,4.017428,-74.3628592
sumapaz,4.0172306,-74.3628347
sumapaz,4.0170378,-74.3628069
sumapaz,4.0168495,-74.3627759
sumapaz,4.0166644,-74.3627415
sumapaz,4.0164831,-74.3627037
sumapaz,4.0163026,-74.3626618
sumapaz,4.0161362,-74.3626189
sumapaz,4.0160189,-74.3625851
sumapaz,4.0158969,-74.3625469
sumapaz,4.0157689,-74.3625039
sumapaz,4.0156325,-74.3624552
sumapaz,4.0153752,-74.3623576
sumapaz,4.0149089,-74.3621725
sumapaz,4.0147271,-74.3621017
sumapaz,4.0145417,-74.3620326
sumapaz,4.0143745,-74.3619742
sumapaz,4.0141883,-74.3619149
sumapaz,4.0140134,-74.3618659
sumapaz,4.0138464,-74.3618264
sumapaz,4.0137654,-74.36181
sumapaz,4.0136858,-74.3617959
sumapaz,4.0135624,-74.3617774
sumapaz,4.013436,-74.3617618
sumapaz,4.0133081,-74.3617493
sumapaz,4.0131783,-74.3617398
sumapaz,4.0130466,-74.3617332
sumapaz,4.0129129,-74.3617297
sumapaz,4.0127772,-74.3617292
sumapaz,4.0126394,-74.3617317
sumapaz,4.0124995,-74.3617372
sumapaz,4.0123573,-74.3617456
sumapaz,4.0122128,-74.3617571
sumapaz,4.0120658,-74.3617716
sumapaz,4.0119162,-74.3617891
sumapaz,4.0117639,-74.3618096
sumapaz,4.0116088,-74.3618332
sumapaz,4.0114505,-74.3618599
sumapaz,4.0111955,-74.3619081
sumapaz,4.0109312,-74.3619642
sumapaz,4.0106559,-74.3620285
sumapaz,4.0103673,-74.3621016
sumapaz,4.0100686,-74.3621825
sumapaz,4.009747,-74.3622746
sumapaz,4.0093947,-74.3623799
sumapaz,4.0089624,-74.3625131
sumapaz,4.0085464,-74.3626428
sumapaz,4.00842,-74.3626836
sumapaz,4.0082338,-74.3627475
sumapaz,4.0080463,-74.3628165
sumapaz,4.0078363,-74.3628989
sumapaz,4.0076241,-74.3629878
sumapaz,4.0074093,-74.3630832
sumapaz,4.0071913,-74.3631854
sumapaz,4.0070246,-74.3632671
sumapaz,4.0068553,-74.363353
sumapaz,4.0066833,-74.3634432
sumapaz,4.0065081,-74.363538
sumapaz,4.0063293,-74.3636375
sumapaz,4.0061461,-74.3637422
sumapaz,4.0059576,-74.3638527
sumapaz,4.0057626,-74.3639696
sumapaz,4.0054218,-74.3641795
sumapaz,4.0050447,-74.3644182
sumapaz,4.0046774,-74.3646553
sumapaz,4.0037458,-74.3652621
sumapaz,4.0034776,-74.3654345
sumapaz,4.0032356,-74.365588
sumapaz,4.0029659,-74.3657557
sumapaz,4.0027123,-74.3659099
sumapaz,4.0024699,-74.3660532
sumapaz,4.0022364,-74.3661872
sumapaz,4.0020096,-74.3663129
sumapaz,4.0017885,-74.3664311
sumapaz,4.0013933,-74.3666359
sumapaz,4.0009709,-74.3668504
sumapaz,4.0005717,-74.36705
sumapaz,4.0001291,-74.3672684
sumapaz,3.9983936,-74.3681138
sumapaz,3.9976528,-74.3684789
sumapaz,3.9972283,-74.3686918
sumapaz,3.9968345,-74.3688928
sumapaz,3.9965475,-74.3690421
sumapaz,3.9962787,-74.3691866
sumapaz,3.9959932,-74.369345
sumapaz,3.9956966,-74.3695144
sumapaz,3.9953857,-74.3696965
sumapaz,3.9950547,-74.369895
sumapaz,3.9947663,-74.3700709
sumapaz,3.9944461,-74.3702687
sumapaz,3.9933897,-74.3709291
sumapaz,3.9929987,-74.3711719
sumapaz,3.9926129,-74.3714081
sumapaz,3.9922631,-74.371618
sumapaz,3.9918989,-74.3718311
sumapaz,3.9915542,-74.3720267
sumapaz,3.9912234,-74.3722078
sumapaz,3.9909036,-74.3723761
sumapaz,3.9906405,-74.3725091
sumapaz,3.9903825,-74.3726344
sumapaz,3.9901288,-74.3727524
sumapaz,3.9898786,-74.3728633
sumapaz,3.989633,-74.3729669
sumapaz,3.9893899,-74.3730641
sumapaz,3.9891552,-74.3731526
sumapaz,3.9888968,-74.3732445
sumapaz,3.9885524,-74.3733621
sumapaz,3.9882061,-74.373475
sumapaz,3.9878578,-74.3735834
sumapaz,3.9875077,-74.3736872
sumapaz,3.9871555,-74.3737864
sumapaz,3.9868015,-74.3738811
sumapaz,3.9864456,-74.3739711
sumapaz,3.9860877,-74.3740566
sumapaz,3.9859,-74.3736514
sumapaz,3.9857095,-74.3732479
sumapaz,3.9855163,-74.3728462
sumapaz,3.9853203,-74.3724462
sumapaz,3.9851216,-74.372048
sumapaz,3.9849201,-74.3716515
sumapaz,3.9847158,-74.3712568
sumapaz,3.9845087,-74.3708638
sumapaz,3.9842989,-74.3704726
sumapaz,3.9840863,-74.3700831
sumapaz,3.983871,-74.3696954
sumapaz,3.9836529,-74.3693094
sumapaz,3.983432,-74.3689252
sumapaz,3.9832084,-74.3685427
sumapaz,3.982982,-74.368162
sumapaz,3.9827528,-74.367783
sumapaz,3.9825277,-74.3674167
sumapaz,3.9822999,-74.3670521
sumapaz,3.9818316,-74.3660729
sumapaz,3.9812667,-74.3654085
sumapaz,3.9807046,-74.3645999
sumapaz,3.9804097,-74.364158
sumapaz,3.9801437,-74.3637678
sumapaz,3.9799302,-74.3634622
sumapaz,3.9797247,-74.3631754
sumapaz,3.9795247,-74.3629037
sumapaz,3.9793287,-74.3626453
sumapaz,3.9791351,-74.3623981
sumapaz,3.9789435,-74.3621615
sumapaz,3.9787533,-74.3619347
sumapaz,3.9785638,-74.3617171
sumapaz,3.9783569,-74.3615261
sumapaz,3.9781233,-74.3612425
sumapaz,3.9778297,-74.3609416
sumapaz,3.977536,-74.360649
sumapaz,3.9772612,-74.3603828
sumapaz,3.9769866,-74.3601241
sumapaz,3.9767122,-74.3598729
sumapaz,3.9764382,-74.3596295
sumapaz,3.9761691,-74.3593977
sumapaz,3.9759006,-74.3591734
sumapaz,3.9756327,-74.3589568
sumapaz,3.9753654,-74.3587479
sumapaz,3.9750988,-74.3585468
sumapaz,3.974833,-74.3583534
sumapaz,3.974568,-74.3581678
sumapaz,3.9743039,-74.3579901
sumapaz,3.974039,-74.3578192
sumapaz,3.973775,-74.3576563
sumapaz,3.9735121,-74.3575014
sumapaz,3.9732502,-74.3573546
sumapaz,3.9729894,-74.3572159
sumapaz,3.9727297,-74.3570853
sumapaz,3.9724712,-74.3569629
sumapaz,3.9722139,-74.3568485
sumapaz,3.9719724,-74.3567482
sumapaz,3.9717457,-74.3566606
sumapaz,3.9715254,-74.3565832
sumapaz,3.971299,-74.3565112
sumapaz,3.9710603,-74.3564429
sumapaz,3.9708144,-74.35638
sumapaz,3.9705609,-74.3563224
sumapaz,3.9702993,-74.3562701
sumapaz,3.970114,-74.356237
sumapaz,3.9699242,-74.3562062
sumapaz,3.9697297,-74.3561778
sumapaz,3.96953,-74.3561516
sumapaz,3.9693249,-74.3561276
sumapaz,3.9691136,-74.3561058
sumapaz,3.9688954,-74.356086
sumapaz,3.9686694,-74.3560681
sumapaz,3.9684445,-74.3560527
sumapaz,3.9682099,-74.356039
sumapaz,3.9679637,-74.3560268
sumapaz,3.9677024,-74.3560159
sumapaz,3.9671224,-74.3559974
sumapaz,3.965903,-74.355969
sumapaz,3.9653773,-74.3559539
sumapaz,3.9650913,-74.3559433
sumapaz,3.9648251,-74.3559314
sumapaz,3.9645735,-74.355918
sumapaz,3.9643337,-74.3559028
sumapaz,3.9640657,-74.3558828
sumapaz,3.9638089,-74.3558602
sumapaz,3.9628589,-74.3557682
sumapaz,3.9604902,-74.3555356
sumapaz,3.9592235,-74.3554149
sumapaz,3.9580824,-74.3553122
sumapaz,3.9575541,-74.3552673
sumapaz,3.9570465,-74.3552259
sumapaz,3.9564546,-74.3551803
sumapaz,3.9558835,-74.3551393
sumapaz,3.9553298,-74.3551027
sumapaz,3.9547914,-74.3550702
sumapaz,3.9542938,-74.3550432
sumapaz,3.9538069,-74.3550197
sumapaz,3.9532313,-74.3549956
sumapaz,3.9526325,-74.3549731
sumapaz,3.9517828,-74.3549457
sumapaz,3.9509362,-74.3549237
sumapaz,3.9500929,-74.354907
sumapaz,3.9492529,-74.3548957
sumapaz,3.9484163,-74.3548898
sumapaz,3.947583,-74.3548893
sumapaz,3.9467533,-74.3548941
sumapaz,3.9459272,-74.3549043
sumapaz,3.9451046,-74.3549199
sumapaz,3.9442858,-74.3549408
sumapaz,3.9434706,-74.3549672
sumapaz,3.9426593,-74.3549989
sumapaz,3.9418517,-74.355036
sumapaz,3.941048,-74.3550784
sumapaz,3.9402483,-74.3551262
sumapaz,3.9394525,-74.3551794
sumapaz,3.9386634,-74.3552377
sumapaz,3.9378783,-74.3553013
sumapaz,3.9370972,-74.3553703
sumapaz,3.9363203,-74.3554445
sumapaz,3.9355475,-74.3555241
sumapaz,3.9347789,-74.355609
sumapaz,3.9340145,-74.3556992
sumapaz,3.9332543,-74.3557947
sumapaz,3.9325512,-74.3558883
sumapaz,3.9318655,-74.3559853
sumapaz,3.9311655,-74.3560902
sumapaz,3.930457,-74.3562022
sumapaz,3.9297379,-74.3563216
sumapaz,3.929009,-74.3564483
sumapaz,3.9282695,-74.3565824
sumapaz,3.9275188,-74.3567242
sumapaz,3.9267148,-74.3568818
sumapaz,3.9258959,-74.3570483
sumapaz,3.9250605,-74.357224
sumapaz,3.9242067,-74.3574092
sumapaz,3.9233332,-74.3576043
sumapaz,3.9224362,-74.3578102
sumapaz,3.9215121,-74.3580275
sumapaz,3.9205557,-74.3582575
sumapaz,3.9195132,-74.3585136
sumapaz,3.9184163,-74.3587883
sumapaz,3.9171568,-74.3591093
sumapaz,3.9161339,-74.3593745
sumapaz,3.9153141,-74.3595935
sumapaz,3.9144747,-74.3598235
sumapaz,3.913613,-74.3600655
sumapaz,3.912725,-74.3603204
sumapaz,3.9118767,-74.3605688
sumapaz,3.9109962,-74.3608311
sumapaz,3.9100767,-74.3611094
sumapaz,3.9091057,-74.3614074
sumapaz,3.9082559,-74.3616711
sumapaz,3.9073393,-74.361958
sumapaz,3.9059897,-74.362384
sumapaz,3.9039216,-74.3630405
sumapaz,3.903675,-74.3631172
sumapaz,3.9034188,-74.3631945
sumapaz,3.9028933,-74.3633471
sumapaz,3.9023033,-74.3635109
sumapaz,3.9017414,-74.363662
sumapaz,3.9004326,-74.3640086
sumapaz,3.8998039,-74.3641792
sumapaz,3.8992451,-74.3643366
sumapaz,3.8987395,-74.3644859
sumapaz,3.898485,-74.3645641
sumapaz,3.8982395,-74.3646419
sumapaz,3.8980018,-74.3647196
sumapaz,3.8977711,-74.3647974
sumapaz,3.8975466,-74.3648756
sumapaz,3.897328,-74.3649545
sumapaz,3.8971147,-74.365034
sumapaz,3.8969065,-74.3651144
sumapaz,3.8967224,-74.3651879
sumapaz,3.896542,-74.3652623
sumapaz,3.8963651,-74.3653376
sumapaz,3.8961915,-74.365414
sumapaz,3.896021,-74.3654914
sumapaz,3.8958537,-74.36557
sumapaz,3.8956893,-74.3656497
sumapaz,3.8955277,-74.3657307
sumapaz,3.8953719,-74.3658114
sumapaz,3.8952186,-74.3658934
sumapaz,3.8950624,-74.3659798
sumapaz,3.894938,-74.3660512
sumapaz,3.8948099,-74.3661281
sumapaz,3.8946809,-74.3662088
sumapaz,3.8945509,-74.3662932
sumapaz,3.8944196,-74.3663817
sumapaz,3.8943026,-74.3664631
sumapaz,3.8941842,-74.3665479
sumapaz,3.8940642,-74.3666362
sumapaz,3.8939423,-74.3667283
sumapaz,3.8936914,-74.3669248
sumapaz,3.8934271,-74.3671407
sumapaz,3.8931884,-74.3673424
sumapaz,3.8929254,-74.3675703
sumapaz,3.892667,-74.3677983
sumapaz,3.892,-74.3683915
sumapaz,3.8918078,-74.3685591
sumapaz,3.8916276,-74.3687163
sumapaz,3.8914278,-74.3688862
sumapaz,3.8912395,-74.3690425
sumapaz,3.8910592,-74.3691882
sumapaz,3.8908851,-74.3693247
sumapaz,3.8906779,-74.3694812
sumapaz,3.890476,-74.369627
sumapaz,3.8902781,-74.369763
sumapaz,3.8900833,-74.3698899
sumapaz,3.8898908,-74.3700082
sumapaz,3.8897,-74.3701181
sumapaz,3.8895115,-74.3702196
sumapaz,3.889319,-74.3703159
sumapaz,3.889116,-74.37041
sumapaz,3.8889061,-74.3705002
sumapaz,3.8886888,-74.3705866
sumapaz,3.8884635,-74.3706695
sumapaz,3.8882298,-74.370749
sumapaz,3.8879865,-74.3708256
sumapaz,3.8877324,-74.3708996
sumapaz,3.8874656,-74.3709715
sumapaz,3.8872411,-74.3710281
sumapaz,3.887005,-74.3710843
sumapaz,3.8867549,-74.3711407
sumapaz,3.886486,-74.3711983
sumapaz,3.8859837,-74.3713
sumapaz,3.8847529,-74.3715393
sumapaz,3.8844172,-74.371608
sumapaz,3.8841156,-74.3716729
sumapaz,3.8837961,-74.371746
sumapaz,3.883498,-74.3718193
sumapaz,3.8832162,-74.371894
sumapaz,3.8829483,-74.3719708
sumapaz,3.8826756,-74.3720556
sumapaz,3.8824146,-74.372144
sumapaz,3.8821639,-74.3722365
sumapaz,3.8820421,-74.3722843
sumapaz,3.8819226,-74.3723333
sumapaz,3.8817171,-74.3724225
sumapaz,3.8815179,-74.3725155
sumapaz,3.8811533,-74.3726959
sumapaz,3.8810247,-74.3727622
sumapaz,3.8809097,-74.3728237
sumapaz,3.8808297,-74.3728689
sumapaz,3.8807495,-74.372917
sumapaz,3.8806687,-74.3729682
sumapaz,3.8805874,-74.3730226
sumapaz,3.8805052,-74.3730803
sumapaz,3.8804217,-74.3731416
sumapaz,3.8803367,-74.3732068
sumapaz,3.8802495,-74.3732762
sumapaz,3.8800986,-74.373402
sumapaz,3.8799336,-74.3735463
sumapaz,3.8797742,-74.3736904
sumapaz,3.8793721,-74.3740595
sumapaz,3.8791505,-74.3742562
sumapaz,3.879032,-74.3743568
sumapaz,3.8789195,-74.3744484
sumapaz,3.8788109,-74.3745328
sumapaz,3.8787051,-74.3746109
sumapaz,3.8786044,-74.3746811
sumapaz,3.878505,-74.3747462
sumapaz,3.8784064,-74.3748067
sumapaz,3.8783084,-74.3748626
